timestamp,symbol,price,rsi,sma_7,sma_21,sma_50,sma_200,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,obv,vwap,recomendacion
2025-07-23T15:08:00.501071,ETHUSDT,3605.84,26.38,3635.2157,3687.6948,3709.3778,3535.6738,-26.5733,-15.8698,-10.7035,3781.2859,3688.5725,3595.8591,657222.3014,3523.4968,Mantener
2025-07-23T15:08:00.789561,BTCUSDT,117988.19,35.16,118072.2714,118774.3905,118329.1844,118305.4579,-199.9133,-69.6911,-130.2222,120147.2396,118749.005,117350.7704,13726.5027,118256.4767,Vender
2025-07-23T15:08:06.400900,ETHUSDT,3608.58,26.64,3635.6071,3687.8252,3709.4326,3535.6875,-26.3547,-15.826,-10.5287,3780.9403,3688.7095,3596.4787,657138.429,3523.5007,Mantener
2025-07-23T15:08:07.539328,BTCUSDT,118037.52,35.5,118079.3186,118776.7395,118330.171,118305.7045,-195.9781,-68.904,-127.0741,120144.4934,118751.4715,117358.4496,13724.3458,118256.5076,Vender
2025-07-23T15:08:11.688941,ETHUSDT,3608.61,26.65,3635.6114,3687.8267,3709.4332,3535.6877,-26.3523,-15.8256,-10.5268,3780.9366,3688.711,3596.4854,657125.8932,3523.5009,Mantener
2025-07-23T15:08:15.161952,BTCUSDT,118056.86,35.64,118082.0814,118777.6605,118330.5578,118305.8012,-194.4353,-68.5955,-125.8398,120143.5021,118752.4385,117361.3749,13722.1633,118256.5182,Vender
2025-07-23T15:08:19.797901,ETHUSDT,3609.5,26.73,3635.7386,3687.869,3709.451,3535.6921,-26.2813,-15.8114,-10.47,3780.8272,3688.7555,3596.6838,657104.8492,3523.5021,Mantener
2025-07-23T15:08:26.334030,ETHUSDT,3608.12,26.6,3635.5414,3687.8033,3709.4234,3535.6852,-26.3914,-15.8334,-10.558,3780.9974,3688.6865,3596.3756,657093.1155,3523.5007,Mantener
2025-07-23T15:08:29.020827,BTCUSDT,118073.85,35.76,118084.5086,118778.4695,118330.8976,118305.8862,-193.08,-68.3244,-124.7556,120142.6712,118753.288,117363.9048,13719.6275,118256.5272,Vender
2025-07-23T15:08:31.496516,BTCUSDT,118073.85,35.76,118084.5086,118778.4695,118330.8976,118305.8862,-193.08,-68.3244,-124.7556,120142.6712,118753.288,117363.9048,13719.6164,118256.5272,Vender
2025-07-23T15:08:36.517792,ETHUSDT,3607.51,26.54,3635.4543,3687.7743,3709.4112,3535.6822,-26.4401,-15.8431,-10.597,3781.0737,3688.656,3596.2383,657008.2874,3523.5011,Mantener
2025-07-23T15:08:38.932205,ETHUSDT,3607.5,26.54,3635.4529,3687.7738,3709.411,3535.6821,-26.4409,-15.8433,-10.5976,3781.0749,3688.6555,3596.2361,657000.5895,3523.5011,Mantener
2025-07-23T15:08:46.713431,BTCUSDT,118064.36,35.7,118083.1529,118778.0176,118330.7078,118305.8387,-193.837,-68.4758,-125.3612,120143.1307,118752.8135,117362.4963,13714.2018,118256.5126,Vender
2025-07-23T15:08:55.558269,BTCUSDT,118040.9,35.53,118079.8014,118776.9005,118330.2386,118305.7214,-195.7085,-68.8501,-126.8584,120144.3167,118751.6405,117358.9643,13711.8409,118256.4906,Vender
2025-07-23T15:08:55.886580,ETHUSDT,3605.13,26.32,3635.1143,3687.661,3709.3636,3535.6703,-26.6299,-15.8811,-10.7488,3781.3775,3688.537,3595.6965,656865.3285,3523.5,Comprar
2025-07-23T15:08:59.421935,ETHUSDT,3605.59,26.36,3635.18,3687.6829,3709.3728,3535.6726,-26.5932,-15.8738,-10.7195,3781.318,3688.56,3595.802,656817.3091,3523.5011,Mantener
2025-07-23T15:09:02.819863,BTCUSDT,118071.48,35.75,118084.17,118778.3567,118330.8502,118305.8743,-193.269,-68.3622,-124.9068,120142.7848,118753.1695,117363.5542,13710.7856,118256.5137,Vender
2025-07-23T15:09:03.908314,ETHUSDT,3605.87,26.39,3635.22,3687.6962,3709.3784,3535.674,-26.5709,-15.8693,-10.7016,3781.282,3688.574,3595.866,656797.1517,3523.5016,Mantener
2025-07-23T15:09:06.555117,BTCUSDT,118071.48,35.75,118084.17,118778.3567,118330.8502,118305.8743,-193.269,-68.3622,-124.9068,120142.7848,118753.1695,117363.5542,13710.7648,118256.5136,Vender
2025-07-23T15:09:08.844401,BTCUSDT,118065.65,35.71,118083.3371,118778.079,118330.7336,118305.8452,-193.7341,-68.4553,-125.2789,120143.0675,118752.878,117362.6885,13708.7049,118256.5061,Vender
2025-07-23T15:09:09.787801,ETHUSDT,3604.9,26.3,3635.0814,3687.65,3709.359,3535.6691,-26.6483,-15.8848,-10.7635,3781.4074,3688.5255,3595.6436,656782.1616,3523.5007,Comprar
2025-07-23T15:09:14.716051,ETHUSDT,3605.94,26.39,3635.23,3687.6995,3709.3798,3535.6743,-26.5653,-15.8682,-10.6972,3781.273,3688.5775,3595.882,656771.5354,3523.502,Mantener
2025-07-23T15:09:14.907578,ETHUSDT,3605.94,26.39,3635.23,3687.6995,3709.3798,3535.6743,-26.5653,-15.8682,-10.6972,3781.273,3688.5775,3595.882,656771.5354,3523.502,Mantener
2025-07-23T15:09:19.335985,BTCUSDT,118056.01,35.64,118081.96,118777.62,118330.5408,118305.797,-194.5031,-68.6091,-125.8941,120143.5446,118752.396,117361.2474,13708.0407,118256.4972,Vender
2025-07-23T15:09:24.479648,BTCUSDT,118056.0,35.64,118081.9586,118777.6195,118330.5406,118305.7969,-194.5039,-68.6092,-125.8947,120143.5451,118752.3955,117361.2459,13707.9773,118256.4971,Vender
2025-07-23T15:09:28.825023,ETHUSDT,3606.67,26.46,3635.3343,3687.7343,3709.3944,3535.6779,-26.5071,-15.8565,-10.6506,3781.1798,3688.614,3596.0482,656720.1058,3523.5034,Mantener
2025-07-23T15:09:30.514775,BTCUSDT,118056.78,35.64,118082.07,118777.6567,118330.5562,118305.8008,-194.4417,-68.5968,-125.8449,120143.5061,118752.4345,117361.3629,13706.2452,118256.4953,Vender
2025-07-23T15:09:36.517337,ETHUSDT,3606.78,26.47,3635.35,3687.7395,3709.3966,3535.6785,-26.4983,-15.8548,-10.6435,3781.1658,3688.6195,3596.0732,656693.7397,3523.5038,Mantener
2025-07-23T15:09:40.953603,BTCUSDT,118047.16,35.57,118080.6957,118777.1986,118330.3638,118305.7527,-195.2091,-68.7502,-126.4589,120143.9932,118751.9535,117359.9138,13704.1762,118256.4841,Vender
2025-07-23T15:09:42.788528,ETHUSDT,3608.86,26.67,3635.6471,3687.8386,3709.4382,3535.6889,-26.3324,-15.8216,-10.5108,3780.9057,3688.7235,3596.5413,656641.0208,3523.5068,Mantener
2025-07-23T15:09:47.217354,BTCUSDT,118058.72,35.66,118082.3471,118777.749,118330.595,118305.8105,-194.2869,-68.5658,-125.7211,120143.4093,118752.5315,117361.6537,13702.955,118256.4922,Vender
2025-07-23T15:09:54.785285,BTCUSDT,118042.6,35.54,118080.0443,118776.9814,118330.2726,118305.7299,-195.5729,-68.823,-126.7499,120144.2283,118751.7255,117359.2227,13700.8398,118256.475,Vender
2025-07-23T15:09:56.958254,ETHUSDT,3606.77,26.47,3635.3486,3687.739,3709.3964,3535.6784,-26.4991,-15.8549,-10.6442,3781.1671,3688.619,3596.0709,656513.8739,3523.5059,Mantener
2025-07-23T15:10:13.868588,ETHUSDT,3607.69,26.56,3635.48,3687.7829,3709.4148,3535.6831,-26.4257,-15.8402,-10.5855,3781.0511,3688.665,3596.2789,656348.2748,3523.5089,Mantener
2025-07-23T15:10:13.937423,BTCUSDT,118043.99,35.55,118080.2429,118777.0476,118330.3004,118305.7369,-195.462,-68.8008,-126.6612,120144.1564,118751.795,117359.4336,13698.9467,118256.4734,Vender
2025-07-23T15:10:26.148206,ETHUSDT,3607.57,26.55,3635.4629,3687.7771,3709.4124,3535.6824,-26.4353,-15.8422,-10.5931,3781.0662,3688.659,3596.2518,656296.6051,3523.5093,Mantener
2025-07-23T15:10:40.441043,BTCUSDT,118044.06,35.55,118080.2529,118777.051,118330.3018,118305.7372,-195.4564,-68.7997,-126.6567,120144.1528,118751.7985,117359.4442,13691.817,118256.4625,Vender
2025-07-23T15:10:43.963174,ETHUSDT,3603.32,26.15,3634.8557,3687.5748,3709.3274,3535.6612,-26.7743,-15.91,-10.8644,3781.615,3688.4465,3595.278,656195.8176,3523.5053,Comprar
2025-07-23T15:10:43.983165,BTCUSDT,118008.12,35.3,118075.1186,118775.3395,118329.583,118305.5575,-198.3234,-69.3731,-128.9503,120146.0926,118750.0015,117353.9104,13691.2578,118256.4276,Vender
2025-07-23T15:10:50.087059,BTCUSDT,118008.12,35.3,118075.1186,118775.3395,118329.583,118305.5575,-198.3234,-69.3731,-128.9503,120146.0926,118750.0015,117353.9104,13691.1566,118256.4274,Vender
2025-07-23T15:10:52.081640,BTCUSDT,118008.12,35.3,118075.1186,118775.3395,118329.583,118305.5575,-198.3234,-69.3731,-128.9503,120146.0926,118750.0015,117353.9104,13691.0968,118256.4273,Vender
2025-07-23T15:10:52.328324,ETHUSDT,3603.62,26.18,3634.8986,3687.589,3709.3334,3535.6627,-26.7504,-15.9052,-10.8452,3781.5752,3688.4615,3595.3478,656153.3719,3523.5061,Comprar
2025-07-23T15:10:52.735387,ETHUSDT,3603.5,26.17,3634.8814,3687.5833,3709.331,3535.6621,-26.76,-15.9071,-10.8529,3781.5911,3688.4555,3595.3199,656151.9773,3523.506,Comprar
2025-07-23T15:10:54.791755,ETHUSDT,3602.63,26.09,3634.7571,3687.5419,3709.3136,3535.6578,-26.8294,-15.921,-10.9084,3781.707,3688.412,3595.117,656114.7874,3523.5053,Comprar
2025-07-23T15:10:56.551011,BTCUSDT,117982.74,35.12,118071.4929,118774.131,118329.0754,118305.4306,-200.348,-69.778,-130.57,120147.5621,118748.7325,117349.9029,13688.4036,118256.3979,Vender
2025-07-23T15:11:01.097035,BTCUSDT,117982.74,35.12,118071.4929,118774.131,118329.0754,118305.4306,-200.348,-69.778,-130.57,120147.5621,118748.7325,117349.9029,13688.3418,118256.3978,Vender
2025-07-23T15:11:01.988173,ETHUSDT,3601.65,26.0,3634.6171,3687.4952,3709.294,3535.6528,-26.9075,-15.9366,-10.9709,3781.839,3688.363,3594.887,656045.9416,3523.5048,Comprar
2025-07-23T15:11:05.532325,ETHUSDT,3600.93,25.93,3634.5143,3687.461,3709.2796,3535.6492,-26.965,-15.9481,-11.0169,3781.937,3688.327,3594.717,655957.0151,3523.5049,Comprar
2025-07-23T15:11:12.806436,BTCUSDT,117984.99,35.14,118071.8143,118774.2381,118329.1204,118305.4419,-200.1685,-69.7421,-130.4264,120147.4285,118748.845,117350.2615,13682.9455,118256.3894,Vender
2025-07-23T15:11:13.566290,ETHUSDT,3601.33,25.97,3634.5714,3687.48,3709.2876,3535.6512,-26.9331,-15.9417,-10.9914,3781.8824,3688.347,3594.8116,655903.4941,3523.506,Comprar
2025-07-23T15:11:20.443928,ETHUSDT,3601.28,25.96,3634.5643,3687.4776,3709.2866,3535.651,-26.9371,-15.9425,-10.9945,3781.8893,3688.3445,3594.7997,655875.384,3523.5062,Comprar
2025-07-23T15:11:23.359750,BTCUSDT,117962.99,34.98,118068.6714,118773.1905,118328.6804,118305.3319,-201.9235,-70.0931,-131.8304,120148.7624,118747.745,117346.7276,13677.6313,118256.3561,Vender
2025-07-23T15:11:28.751377,ETHUSDT,3602.88,26.11,3634.7929,3687.5538,3709.3186,3535.659,-26.8094,-15.917,-10.8924,3781.6736,3688.4245,3595.1754,655600.3649,3523.5112,Comprar
2025-07-23T15:11:33.819025,BTCUSDT,117984.98,35.14,118071.8129,118774.2376,118329.1202,118305.4418,-200.1693,-69.7423,-130.427,120147.4291,118748.8445,117350.2599,13675.1913,118256.3743,Vender
2025-07-23T15:11:36.381696,ETHUSDT,3605.02,26.31,3635.0986,3687.6557,3709.3614,3535.6697,-26.6387,-15.8828,-10.7559,3781.3918,3688.5315,3595.6712,655537.8845,3523.5147,Comprar
2025-07-23T15:11:40.745528,BTCUSDT,117984.98,35.14,118071.8129,118774.2376,118329.1202,118305.4418,-200.1693,-69.7423,-130.427,120147.4291,118748.8445,117350.2599,13674.7588,118256.3735,Vender
2025-07-23T15:11:46.803463,BTCUSDT,117984.99,35.14,118071.8143,118774.2381,118329.1204,118305.4419,-200.1685,-69.7421,-130.4264,120147.4285,118748.845,117350.2615,13674.6852,118256.3733,Vender
2025-07-23T15:12:01.059373,ETHUSDT,3603.67,26.18,3634.9057,3687.5914,3709.3344,3535.6629,-26.7464,-15.9044,-10.842,3781.5686,3688.464,3595.3594,655424.7977,3523.5142,Comprar
256.3535,Vender
2025-07-23T15:12:08.515557,ETHUSDT,3604.95,26.3,3635.0886,3687.6524,3709.36,3535.6694,-26.6443,-15.884,-10.7603,3781.4009,3688.528,3595.6551,655387.6488,3523.5163,Comprar
2025-07-23T15:12:08.656375,BTCUSDT,117984.99,35.14,118071.8143,118774.2381,118329.1204,118305.4419,-200.1685,-69.7421,-130.4264,120147.4285,118748.845,117350.2615,13671.1964,118256.3665,Vender
2025-07-23T15:12:16.425443,BTCUSDT,117984.98,35.14,118071.8129,118774.2376,118329.1202,118305.4418,-200.1693,-69.7423,-130.427,120147.4291,118748.8445,117350.2599,13670.9556,118256.366,Vender
2025-07-23T15:12:16.438691,ETHUSDT,3604.86,26.29,3635.0757,3687.6481,3709.3582,3535.6689,-26.6515,-15.8854,-10.7661,3781.4126,3688.5235,3595.6344,655371.122,3523.5163,Comprar
2025-07-23T15:12:24.888171,BTCUSDT,117970.09,35.03,118069.6857,118773.5286,118328.8224,118305.3674,-201.3571,-69.9799,-131.3773,120148.3252,118748.1,117347.8748,13670.5636,118256.3489,Vender
2025-07-23T15:12:24.952314,ETHUSDT,3604.86,26.29,3635.0757,3687.6481,3709.3582,3535.6689,-26.6515,-15.8854,-10.7661,3781.4126,3688.5235,3595.6344,655349.9518,3523.5166,Comprar
2025-07-23T15:12:32.323337,BTCUSDT,117970.1,35.03,118069.6871,118773.529,118328.8226,118305.3674,-201.3563,-69.9797,-131.3766,120148.3246,118748.1005,117347.8764,13670.4428,118256.3487,Vender
2025-07-23T15:12:38.240624,ETHUSDT,3605.2,26.32,3635.1243,3687.6643,3709.365,3535.6706,-26.6244,-15.88,-10.7444,3781.3684,3688.5405,3595.7126,655291.305,3523.5177,Comprar
2025-07-23T15:12:44.367822,ETHUSDT,3604.54,26.26,3635.03,3687.6329,3709.3518,3535.6673,-26.677,-15.8905,-10.7865,3781.4543,3688.5075,3595.5607,655270.9843,3523.517,Comprar
2025-07-23T15:12:49.550966,BTCUSDT,117953.07,34.92,118067.2543,118772.7181,118328.482,118305.2822,-202.7149,-70.2514,-132.4635,120149.3839,118747.249,117345.1141,13669.2257,118256.3274,Vender
2025-07-23T15:12:55.497274,BTCUSDT,117953.08,34.92,118067.2557,118772.7186,118328.4822,118305.2823,-202.7141,-70.2512,-132.4628,120149.3833,118747.2495,117345.1157,13669.1936,118256.3273,Vender
2025-07-23T15:13:02.199851,BTCUSDT,117910.67,34.63,118061.1971,118770.699,118327.634,118305.0703,-206.0972,-70.9279,-135.1693,120152.1802,118745.129,117338.0778,13668.1043,118256.2777,Vender
2025-07-23T15:13:06.203186,ETHUSDT,3602.5,26.07,3634.7386,3687.5357,3709.311,3535.6571,-26.8397,-15.9231,-10.9167,3781.7244,3688.4055,3595.0866,655082.5409,3523.5163,Comprar
2025-07-23T15:13:07.677077,ETHUSDT,3602.29,26.05,3634.7086,3687.5257,3709.3068,3535.656,-26.8565,-15.9264,-10.9301,3781.7526,3688.395,3595.0374,655076.3898,3523.5161,Comprar
2025-07-23T15:13:08.556379,BTCUSDT,117910.68,34.63,118061.1986,118770.6995,118327.6342,118305.0703,-206.0964,-70.9277,-135.1687,120152.1795,118745.1295,117338.0795,13668.0113,118256.2774,Vender
2025-07-23T15:13:15.176874,ETHUSDT,3602.88,26.11,3634.7929,3687.5538,3709.3186,3535.659,-26.8094,-15.917,-10.8924,3781.6736,3688.4245,3595.1754,655054.3211,3523.5171,Comprar
2025-07-23T15:13:28.987926,BTCUSDT,117900.0,34.56,118059.6729,118770.191,118327.4206,118305.0169,-206.9484,-71.0981,-135.8503,120152.9194,118744.5955,117336.2716,13666.4716,118256.2616,Vender
2025-07-23T15:13:29.014394,ETHUSDT,3602.01,26.03,3634.6686,3687.5124,3709.3012,3535.6547,-26.8788,-15.9309,-10.948,3781.7903,3688.381,3594.9717,655003.7513,3523.5165,Comprar
2025-07-23T15:13:36.671138,ETHUSDT,3600.62,25.9,3634.47,3687.4462,3709.2734,3535.6477,-26.9897,-15.953,-11.0367,3781.9795,3688.3115,3594.6435,654940.638,3523.5152,Comprar
2025-07-23T15:13:37.682463,BTCUSDT,117892.53,34.51,118058.6057,118769.8352,118327.2712,118304.9796,-207.5443,-71.2173,-136.327,120153.4454,118744.222,117334.9986,13664.8215,118256.2488,Vender
2025-07-23T15:13:51.938484,BTCUSDT,117854.54,34.25,118053.1786,118768.0262,118326.5114,118304.7896,-210.5748,-71.8234,-138.7514,120156.2274,118742.3225,117328.4176,13662.0836,118256.1977,Vender
2025-07-23T15:13:51.984654,ETHUSDT,3598.55,25.72,3634.1743,3687.3476,3709.232,3535.6373,-27.1548,-15.9861,-11.1688,3782.2671,3688.208,3594.1489,654564.1073,3523.5162,Comprar
2025-07-23T15:13:58.997310,BTCUSDT,117840.01,34.16,118051.1029,118767.3343,118326.2208,118304.717,-211.7339,-72.0552,-139.6787,120157.3385,118741.596,117325.8535,13660.6653,118256.1766,Vender
2025-07-23T15:14:07.067408,BTCUSDT,117853.7,34.25,118053.0586,118767.9862,118326.4946,118304.7854,-210.6418,-71.8368,-138.805,120156.2909,118742.2805,117328.2701,13653.2474,118256.1712,Vender
2025-07-23T15:14:08.767470,ETHUSDT,3599.52,25.8,3634.3129,3687.3938,3709.2514,3535.6422,-27.0775,-15.9706,-11.1069,3782.1314,3688.2565,3594.3816,654244.6654,3523.5209,Comprar
2025-07-23T15:14:15.079846,ETHUSDT,3600.61,25.9,3634.4686,3687.4457,3709.2732,3535.6477,-26.9905,-15.9532,-11.0373,3781.9808,3688.311,3594.6412,654166.4369,3523.5234,Comprar
2025-07-23T15:14:21.291944,ETHUSDT,3600.26,25.87,3634.4186,3687.429,3709.2662,3535.6459,-27.0184,-15.9588,-11.0596,3782.029,3688.2935,3594.558,654128.6444,3523.5233,Comprar
2025-07-23T15:14:23.863049,BTCUSDT,117888.47,34.48,118058.0257,118769.6419,118327.19,118304.9593,-207.8681,-71.2821,-136.5861,120153.7341,118744.019,117334.3039,13649.253,118256.2031,Vender
2025-07-23T15:14:27.999255,ETHUSDT,3599.48,25.8,3634.3071,3687.3919,3709.2506,3535.642,-27.0806,-15.9712,-11.1094,3782.137,3688.2545,3594.372,654012.6632,3523.5233,Comprar
2025-07-23T15:14:30.425273,BTCUSDT,117882.61,34.44,118057.1886,118769.3629,118327.0728,118304.9299,-208.3356,-71.3755,-136.9601,120154.1545,118743.726,117333.2975,13648.5027,118256.1937,Vender
2025-07-23T15:14:44.012781,BTCUSDT,117882.61,34.44,118057.1886,118769.3629,118327.0728,118304.9299,-208.3356,-71.3755,-136.9601,120154.1545,118743.726,117333.2975,13648.2093,118256.193,Vender
2025-07-23T15:14:44.033956,ETHUSDT,3598.55,25.72,3634.1743,3687.3476,3709.232,3535.6373,-27.1548,-15.9861,-11.1688,3782.2671,3688.208,3594.1489,653947.8597,3523.5225,Comprar
2025-07-23T15:15:08.473082,ETHUSDT,3600.9,25.93,3634.51,3687.4595,3709.279,3535.6491,-26.9674,-15.9486,-11.0188,3781.9411,3688.3255,3594.7099,653340.9131,3523.5326,Comprar
2025-07-23T15:15:09.162614,BTCUSDT,117823.21,34.05,118048.7029,118766.5343,118325.8848,118304.6329,-213.0741,-72.3232,-140.7508,120158.6556,118740.756,117322.8564,13643.6286,118256.104,Mantener
2025-07-23T15:15:13.215047,BTCUSDT,117823.22,34.05,118048.7043,118766.5348,118325.885,118304.633,-213.0733,-72.3231,-140.7502,120158.6548,118740.7565,117322.8582,13642.6351,118256.1009,Mantener
2025-07-23T15:15:13.769096,ETHUSDT,3600.71,25.91,3634.4829,3687.4505,3709.2752,3535.6481,-26.9825,-15.9516,-11.0309,3781.9671,3688.316,3594.6649,653205.3069,3523.5337,Comprar
2025-07-23T15:15:15.711128,ETHUSDT,3600.71,25.91,3634.4829,3687.4505,3709.2752,3535.6481,-26.9825,-15.9516,-11.0309,3781.9671,3688.316,3594.6649,653203.6579,3523.5337,Comprar
2025-07-23T15:15:19.032739,BTCUSDT,117823.22,34.05,118048.7043,118766.5348,118325.885,118304.633,-213.0733,-72.3231,-140.7502,120158.6548,118740.7565,117322.8582,13642.4657,118256.1004,Mantener
2025-07-23T15:15:23.541445,BTCUSDT,117823.21,34.05,118048.7029,118766.5343,118325.8848,118304.6329,-213.0741,-72.3232,-140.7508,120158.6556,118740.756,117322.8564,13642.3277,118256.1,Mantener
2025-07-23T15:15:23.965022,ETHUSDT,3600.34,25.88,3634.43,3687.4329,3709.2678,3535.6463,-27.012,-15.9575,-11.0545,3782.018,3688.2975,3594.577,653146.4426,3523.5337,Comprar
2025-07-23T15:15:26.692102,ETHUSDT,3600.12,25.86,3634.3986,3687.4224,3709.2634,3535.6452,-27.0296,-15.961,-11.0686,3782.0483,3688.2865,3594.5247,653127.8613,3523.5335,Comprar
2025-07-23T15:15:29.368184,BTCUSDT,117823.21,34.05,118048.7029,118766.5343,118325.8848,118304.6329,-213.0741,-72.3232,-140.7508,120158.6556,118740.756,117322.8564,13642.2175,118256.0996,Mantener
2025-07-23T15:15:34.592583,BTCUSDT,117823.22,34.05,118048.7043,118766.5348,118325.885,118304.633,-213.0733,-72.3231,-140.7502,120158.6548,118740.7565,117322.8582,13642.2033,118256.0996,Mantener
2025-07-23T15:15:40.015508,ETHUSDT,3600.71,25.91,3634.4829,3687.4505,3709.2752,3535.6481,-26.9825,-15.9516,-11.0309,3781.9671,3688.316,3594.6649,653045.8967,3523.5354,Comprar
2025-07-23T15:15:47.127330,ETHUSDT,3602.81,26.1,3634.7829,3687.5505,3709.3172,3535.6586,-26.815,-15.9181,-10.8969,3781.6829,3688.421,3595.1591,653005.8472,3523.5393,Comprar
2025-07-23T15:15:49.959887,BTCUSDT,117854.08,34.25,118053.1129,118768.0043,118326.5022,118304.7873,-210.6115,-71.8307,-138.7808,120156.2622,118742.2995,117328.3368,13640.6674,118256.1353,Vender
2025-07-23T15:15:51.222548,ETHUSDT,3603.42,26.16,3634.87,3687.5795,3709.3294,3535.6617,-26.7663,-15.9084,-10.858,3781.6017,3688.4515,3595.3013,652948.0758,3523.5409,Comprar
2025-07-23T15:15:53.389811,BTCUSDT,117860.0,34.29,118053.9586,118768.2862,118326.6206,118304.8169,-210.1392,-71.7363,-138.403,120155.8166,118742.5955,117329.3744,13640.1465,118256.1416,Vender
2025-07-23T15:15:55.928990,ETHUSDT,3603.98,26.21,3634.95,3687.6062,3709.3406,3535.6645,-26.7217,-15.8994,-10.8222,3781.5277,3688.4795,3595.4313,652912.2086,3523.5422,Comprar
2025-07-23T15:16:00.350467,BTCUSDT,117886.09,34.46,118057.6857,118769.5286,118327.1424,118304.9473,-208.058,-71.32,-136.738,120153.9044,118743.9,117333.8956,13635.538,118256.1636,Vender
2025-07-23T15:16:02.232664,ETHUSDT,3604.32,26.24,3634.9986,3687.6224,3709.3474,3535.6662,-26.6946,-15.894,-10.8005,3781.4831,3688.4965,3595.5099,652737.1025,3523.5448,Comprar
2025-07-23T15:16:06.941509,BTCUSDT,117859.89,34.29,118053.9429,118768.281,118326.6184,118304.8163,-210.148,-71.738,-138.41,120155.8248,118742.59,117329.3552,13634.8348,118256.1263,Vender
2025-07-23T15:16:11.449476,ETHUSDT,3603.01,26.12,3634.8114,3687.56,3709.3212,3535.6597,-26.7991,-15.9149,-10.8841,3781.6562,3688.431,3595.2058,652620.3835,3523.5438,Comprar
2025-07-23T15:16:14.214859,BTCUSDT,117859.88,34.29,118053.9414,118768.2805,118326.6182,118304.8163,-210.1488,-71.7382,-138.4106,120155.8255,118742.5895,117329.3535,13633.0348,118256.1212,Vender
2025-07-23T15:16:26.492416,BTCUSDT,117880.0,34.42,118056.8157,118769.2386,118327.0206,118304.9169,-208.5438,-71.4172,-137.1266,120154.3432,118743.5955,117332.8478,13632.5832,118256.1474,Vender
2025-07-23T15:16:26.632086,ETHUSDT,3606.15,26.41,3635.26,3687.7095,3709.384,3535.6753,-26.5486,-15.8648,-10.6838,3781.2461,3688.588,3595.9299,652498.4182,3523.5506,Mantener
2025-07-23T15:16:34.135947,BTCUSDT,117931.79,34.77,118064.2143,118771.7048,118328.0564,118305.1759,-204.4124,-70.5909,-133.8215,120150.7591,118746.185,117341.6109,13629.7211,118256.2117,Vender
2025-07-23T15:16:35.022450,ETHUSDT,3609.75,26.76,3635.7743,3687.881,3709.456,3535.6934,-26.2614,-15.8074,-10.454,3780.7967,3688.768,3596.7393,652074.4468,3523.5618,Mantener
2025-07-23T15:16:42.859130,ETHUSDT,3607.75,26.56,3635.4886,3687.7857,3709.416,3535.6834,-26.4209,-15.8393,-10.5816,3781.0436,3688.668,3596.2924,652036.7902,3523.5586,Mantener
2025-07-23T15:16:44.170050,BTCUSDT,117893.64,34.51,118058.7643,118769.8881,118327.2934,118304.9851,-207.4557,-71.1996,-136.2561,120153.3668,118744.2775,117335.1882,13628.8656,118256.1564,Vender
2025-07-23T15:16:49.078077,ETHUSDT,3608.78,26.66,3635.6357,3687.8348,3709.4366,3535.6885,-26.3388,-15.8229,-10.5159,3780.9156,3688.7195,3596.5234,651973.9683,3523.5612,Mantener
2025-07-23T15:16:51.402222,BTCUSDT,117902.09,34.57,118059.9714,118770.2905,118327.4624,118305.0273,-206.7816,-71.0648,-135.7169,120152.7735,118744.7,117336.6265,13627.3513,118256.1644,Vender
2025-07-23T15:17:04.655366,BTCUSDT,117931.72,34.77,118064.2043,118771.7014,118328.055,118305.1755,-204.418,-70.592,-133.826,120150.7637,118746.1815,117341.5993,13625.1247,118256.2009,Vender
2025-07-23T15:17:04.914165,ETHUSDT,3609.38,26.72,3635.7214,3687.8633,3709.4486,3535.6915,-26.2909,-15.8133,-10.4776,3780.8418,3688.7495,3596.6572,650869.2133,3523.5753,Mantener
2025-07-23T15:17:12.264693,BTCUSDT,117931.71,34.77,118064.2029,118771.701,118328.0548,118305.1754,-204.4188,-70.5922,-133.8266,120150.7644,118746.181,117341.5976,13624.8786,118256.2003,Vender
2025-07-23T15:17:12.863721,ETHUSDT,3608.23,26.61,3635.5571,3687.8086,3709.4256,3535.6858,-26.3826,-15.8316,-10.551,3780.9837,3688.692,3596.4003,650712.153,3523.5748,Mantener
2025-07-23T15:17:20.414615,ETHUSDT,3607.29,26.52,3635.4229,3687.7638,3709.4068,3535.681,-26.4576,-15.8466,-10.611,3781.1014,3688.645,3596.1886,650574.6352,3523.5746,Mantener
2025-07-23T15:17:20.429171,BTCUSDT,117931.72,34.77,118064.2043,118771.7014,118328.055,118305.1755,-204.418,-70.592,-133.826,120150.7637,118746.1815,117341.5993,13623.7524,118256.1977,Vender
2025-07-23T15:17:28.065779,ETHUSDT,3603.93,26.21,3634.9429,3687.6038,3709.3396,3535.6642,-26.7257,-15.9002,-10.8254,3781.5343,3688.477,3595.4197,650403.3247,3523.5698,Comprar
2025-07-23T15:17:30.514011,BTCUSDT,117893.63,34.51,118058.7629,118769.8876,118327.2932,118304.9851,-207.4565,-71.1997,-136.2568,120153.3675,118744.277,117335.1865,13620.5679,118256.1348,Vender
2025-07-23T15:17:46.867171,BTCUSDT,117926.41,34.73,118063.4457,118771.4486,118327.9488,118305.149,-204.8416,-70.6767,-134.1648,120151.1158,118745.916,117340.7162,13617.378,118256.175,Vender
